ID,ANO,PRODUTO,MUNICIPIO,UF,VL_TONELADA
,2022,MELÃO,PIEDADE,SP,"0,08"
,2022,MELÃO,PILAR DO SUL,SP,"5,52"
,2022,MELÃO,RECIFE,PE,"14,50"
,2022,MELÃO,RIBEIRA DO AMPARO,BA,"2.500,31"
,2022,MELÃO,SALGUEIRO,PE,"15,17"
,2022,MELÃO,SANTA CRUZ DO RIO PARDO,SP,"2,52"
,2022,MELÃO,SANTA MARIA DA BOA VISTA,PE,"210,68"
,2022,MELÃO,SANTA MARIANA,PR,"0,02"
,2022,MELÃO,SENTO SÉ,BA,"486,48"
,2022,MELÃO,SOBRADINHO,BA,"548,92"
,2022,MELÃO,SÃO MIGUEL ARCANJO,SP,"0,49"
,2022,MELÃO,SÃO PEDRO DO TURVO,SP,"0,73"
,2022,MELÃO,TAPIRAÍ,SP,"14,63"
,2022,MELÃO,TAQUARITINGA,SP,"2,85"
,2022,MELÃO,TRANSF CAPITAL E GRANDE,SP,"741,43"
,2022,MELÃO,TRANSF CEASA BAURU,SP,"2,00"
,2022,MELÃO,TRANSF CEASA CAMPINAS,SP,"9,35"
,2022,MELÃO,TRANSF CEASA CURITIBA,PR,"24,56"
,2022,MELÃO,TRANSF CEASA RIBEIRÃO PRETO,SP,"7,40"
,2022,MELÃO,TRANSF CEASA S.JOSÉ RIO PRETO,SP,"444,64"
,2022,MELÃO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"11.382,90"
,2022,MELÃO,Transf Ceasa Santo Andre,SP,"7,59"
,2022,MELÃO,UPANEMA,RN,"800,60"
,2022,MELÃO,VISTA ALEGRE DO ALTO,SP,"0,49"
,2022,MELÃO,WENCESLAU GUIMARÃES,BA,"2.245,72"
,2022,MERLUZA,ARGENTINA,OU,"53,38"
,2022,MERLUZA,CACHOEIRINHA,RS,"1,05"
,2022,MERLUZA,ITAJAÍ,SC,"9,02"
,2022,MERLUZA,PALHOÇA,SC,"0,10"
,2022,MERLUZA,PARATI,RJ,"0,02"
,2022,MERLUZA,RIO GRANDE,RS,"3,27"
,2022,MERLUZA,SANTOS,SP,"0,04"
,2022,MERLUZA,TRANSF CAPITAL E GRANDE,SP,"39,65"
,2022,MERLUZA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"45,40"
,2022,MERLUZA,URUGUAI,OU,"119,96"
,2022,MEXERICA,ANTÔNIO PRADO,RS,"132,61"
,2022,MEXERICA,BENTO GONÇALVES,RS,"4,99"
,2022,MEXERICA,BRAGANÇA PAULISTA,SP,"2,63"
,2022,MEXERICA,BURI,SP,"7,80"
,2022,MEXERICA,CACHOEIRA PAULISTA,SP,"5,16"
,2022,MEXERICA,CAJATI,SP,"2.322,65"
,2022,MEXERICA,CAMPANHA,MG,"12,00"
,2022,MEXERICA,CAPÃO BONITO,SP,"6,00"
,2022,MEXERICA,CAXIAS DO SUL,RS,"1,25"
,2022,MEXERICA,CONCHAL,SP,"165,29"
,2022,MEXERICA,COSMORAMA,SP,"2,52"
,2022,MEXERICA,ESPANHA,OU,"36,72"
,2022,MEXERICA,ESTIVA GERBI,SP,"131,28"
,2022,MEXERICA,FARROUPILHA,RS,"58,20"
,2022,MEXERICA,ITAJOBI,SP,"54,79"
,2022,MEXERICA,ITATIBA,SP,"24,22"
,2022,MEXERICA,JARINÚ,SP,"5,62"
,2022,MEXERICA,JUNDIAÍ,SP,"112,54"
,2022,MEXERICA,MARATA,RS,"35,38"
,2022,MEXERICA,MINDURI,MG,"8,40"
,2022,MEXERICA,MOGI DAS CRUZES,SP,"1,54"
,2022,MEXERICA,MONTENEGRO,RS,"467,68"
,2022,MEXERICA,NOVA PADUA,RS,"80,52"
,2022,MEXERICA,OLÍMPIA,SP,"8,17"
,2022,MEXERICA,PARANAPANEMA,SP,"0,10"
,2022,MEXERICA,PARECI NOVO,RS,"510,34"
,2022,MEXERICA,PARIQUERA AÇU,SP,"6.997,98"
,2022,MEXERICA,PAULÍNIA,SP,"31,20"
,2022,MEXERICA,PIEDADE,SP,"3,36"
,2022,MEXERICA,PILAR DO SUL,SP,"130,70"
,2022,MEXERICA,PINTO BANDEIRA,RS,"340,48"
,2022,MEXERICA,PIRANGI,SP,"6,24"
,2022,MEXERICA,REGISTRO,SP,"481,27"
,2022,MEXERICA,RIBEIRÃO BRANCO,SP,"0,60"
,2022,MEXERICA,RIBEIRÃO GRANDE,SP,"38,20"
,2022,MEXERICA,SANTA MARIA DE JETIBÁ,ES,"0,06"
,2022,MEXERICA,SANTO ANTÔNIO DA ALEGRIA,SP,"63,18"
,2022,MEXERICA,SARAPUÍ,SP,"15,52"
,2022,MEXERICA,SÃO JOSE DO SUL,RS,"55,43"
,2022,MEXERICA,SÃO MIGUEL ARCANJO,SP,"1.835,57"
,2022,MEXERICA,TRANSF CAPITAL E GRANDE,SP,"137,10"
,2022,MEXERICA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"27,14"
,2022,MEXERICA,TRIUNFO,RS,"6,72"
,2022,MEXERICA,TRÊS CORAÇÕES,MG,"16,80"
,2022,MEXERICA,URUGUAI,OU,"34,99"
,2022,MEXERICA,VERANÓPOLIS,RS,"108,97"
,2022,MEXERICA,VESPASIANO CORREA,RS,"14,50"
,2022,MEXERICA,VISTA ALEGRE DO ALTO,SP,"1,68"
,2022,MEXILHÃO,IMARUÍ,SC,"1,65"
,2022,MEXILHÃO,ITAGUAÍ,RJ,"0,16"
,2022,MEXILHÃO,PALHOÇA,SC,"1,12"
,2022,MEXILHÃO,PENHA,SC,"6,77"
,2022,MEXILHÃO,PIÇARRAS,SC,"0,16"
,2022,MEXILHÃO,PORTO BELO,SC,"2,14"
,2022,MEXILHÃO,TRANSF CEASA RIO DE JANEIRO,RJ,"0,08"
,2022,MEXILHÃO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"2,45"
,2022,MILHO DE PIPOCA,ARGENTINA,OU,"20,09"
,2022,MILHO VERDE,AGUAÍ,SP,"0,31"
,2022,MILHO VERDE,ALAMBARI,SP,"2.273,48"
,2022,MILHO VERDE,ALTO PARAISO,RO,"1,60"
,2022,MILHO VERDE,ARAGUARI,MG,"0,04"
,2022,MILHO VERDE,ARAÇOIABA DA SERRA,SP,"6.372,63"
,2022,MILHO VERDE,BAIRROS DE SAO PAULO,SP,"114,14"
,2022,MILHO VERDE,CACHOEIRAS DE MACACU,RJ,"250,48"
,2022,MILHO VERDE,CAMPINAS,SP,"1,60"
,2022,MILHO VERDE,CAPELA DO ALTO,SP,"22.294,88"
,2022,MILHO VERDE,CAPÃO BONITO,SP,"77,00"
,2022,MILHO VERDE,CASA BRANCA,SP,"6.015,59"
,2022,MILHO VERDE,COTIA,SP,"12,91"
,2022,MILHO VERDE,CÓRREGO DO BOM JESUS,MG,"0,77"
,2022,MILHO VERDE,DESCALVADO,SP,"28,80"
,2022,MILHO VERDE,DIVINOLÂNDIA,SP,"321,00"
,2022,MILHO VERDE,EMBU GUAÇU,SP,"55,13"
,2022,MILHO VERDE,FRANCO DA ROCHA,SP,"63,38"
,2022,MILHO VERDE,GUAIRA,SP,"1.194,67"
,2022,MILHO VERDE,IBIÚNA,SP,"193,70"
,2022,MILHO VERDE,ITAPECERICA DA SERRA,SP,"2,45"
,2022,MILHO VERDE,ITAPETININGA,SP,"338,00"
,2022,MILHO VERDE,ITOBI,SP,"556,52"
,2022,MILHO VERDE,JUNDIAÍ,SP,"0,06"
,2022,MILHO VERDE,LEME,SP,"11,20"
,2022,MILHO VERDE,MAIRINQUE,SP,"0,12"
,2022,MILHO VERDE,MIGUELÓPOLIS,SP,"387,20"
,2022,MILHO VERDE,MOCOCA,SP,"818,24"
,2022,MILHO VERDE,MOGI DAS CRUZES,SP,"0,31"
,2022,MILHO VERDE,MOGI GUAÇU,SP,"18,00"
,2022,MILHO VERDE,MONTE MOR,SP,"48,50"
,2022,MILHO VERDE,OSASCO,SP,"0,01"
,2022,MILHO VERDE,PEDRA BELA,SP,"0,20"
,2022,MILHO VERDE,PIEDADE,SP,"48,00"
,2022,MILHO VERDE,PILAR DO SUL,SP,"736,32"
,2022,MILHO VERDE,PIRASSUNUNGA,SP,"19,20"
,2022,MILHO VERDE,PORTO FERREIRA,SP,"368,80"
,2022,MILHO VERDE,SANTA CRUZ DAS PALMEIRAS,SP,"377,60"
,2022,MILHO VERDE,SANTA ISABEL,SP,"0,12"
,2022,MILHO VERDE,SANTANA DE PARNAÍBA,SP,"0,80"
,2022,MILHO VERDE,SARAPUÍ,SP,"656,00"
,2022,MILHO VERDE,SOROCABA,SP,"24,00"
,2022,MILHO VERDE,SÃO BERNARDO DO CAMPO,SP,"19,93"
,2022,MILHO VERDE,SÃO JOSÉ DO RIO PARDO,SP,"74,80"
,2022,MILHO VERDE,SÃO JOÃO DA BARRA,RJ,"16,00"
,2022,MILHO VERDE,SÃO MIGUEL ARCANJO,SP,"617,62"
,2022,MILHO VERDE,TATUÍ,SP,"57,60"
,2022,MILHO VERDE,TRANSF CAPITAL E GRANDE,SP,"14,42"
,2022,MILHO VERDE,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"15,06"
,2022,MILHO VERDE,UCHÔA,SP,"0,48"
,2022,MILHO VERDE,VARGEM GRANDE DO SUL,SP,"706,00"
,2022,MINI ROSA,ATIBAIA,SP,"6,86"
,2022,MINI ROSA,CAJAMAR,SP,"0,00"
,2022,MINI ROSA,OSASCO,SP,"0,01"
,2022,MINI ROSA,SANTO ANTÔNIO DE POSSE,SP,"0,00"
,2022,MINI ROSA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,00"
,2022,MINI SUCULENTA,ARUJÁ,SP,"1,02"
,2022,MINI SUCULENTA,ATIBAIA,SP,"21,63"
,2022,MINI SUCULENTA,BAIRROS DE SAO PAULO,SP,"1,35"
,2022,MINI SUCULENTA,CAJAMAR,SP,"0,03"
,2022,MINI SUCULENTA,COTIA,SP,"6,00"
,2022,MINI SUCULENTA,EMBU,SP,"2,76"
,2022,MINI SUCULENTA,FRANCO DA ROCHA,SP,"5,64"
,2022,MINI SUCULENTA,GUARAREMA,SP,"6,11"
,2022,MINI SUCULENTA,GUARULHOS,SP,"0,71"
,2022,MINI SUCULENTA,IBIÚNA,SP,"19,68"
,2022,MINI SUCULENTA,ITAPECERICA DA SERRA,SP,"3,89"
,2022,MINI SUCULENTA,ITUPEVA,SP,"0,14"
,2022,MINI SUCULENTA,JACAREÍ,SP,"0,01"
,2022,MINI SUCULENTA,JAGUARIÚNA,SP,"0,04"
,2022,MINI SUCULENTA,JUNDIAÍ,SP,"0,01"
,2022,MINI SUCULENTA,MAIRINQUE,SP,"5,35"
,2022,MINI SUCULENTA,MOGI DAS CRUZES,SP,"17,69"
,2022,MINI SUCULENTA,OSASCO,SP,"1,20"
,2022,MINI SUCULENTA,PIEDADE,SP,"0,55"
,2022,MINI SUCULENTA,SANTO ANDRÉ,SP,"5,30"
,2022,MINI SUCULENTA,SANTO ANTÔNIO DE POSSE,SP,"28,38"
,2022,MINI SUCULENTA,SÃO ROQUE,SP,"2,23"
,2022,MINI SUCULENTA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,07"
,2022,MINI SUCULENTA,VARGEM GRANDE PAULISTA,SP,"2,76"
,2022,MIOGA,MOGI DAS CRUZES,SP,"0,21"
,2022,MIOGA,TAPIRAÍ,SP,"0,49"
,2022,MIRTILO,AMPARO,SP,"12,82"
,2022,MIRTILO,ARCOS,MG,"1,89"
,2022,MIRTILO,ARGENTINA,OU,"8,89"
,2022,MIRTILO,BAIRROS DE SAO PAULO,SP,"0,00"
,2022,MIRTILO,BOFETE,SP,"0,45"
,2022,MIRTILO,BOTUCATU,SP,"0,05"
,2022,MIRTILO,CACIQUE DOBLE,RS,"1,50"
,2022,MIRTILO,CAPÃO BONITO,SP,"0,03"
,2022,MIRTILO,CHILE,OU,"50,07"
,2022,MIRTILO,ESMERALDA,RS,"0,05"
,2022,MIRTILO,ESTIVA GERBI,SP,"0,28"
,2022,MIRTILO,GARÇA,SP,"2,30"
,2022,MIRTILO,ITAPIRA,SP,"3,01"
,2022,MIRTILO,MONTE ALEGRE DOS CAMPOS,RS,"0,52"
,2022,MIRTILO,PERU,OU,"27,36"
,2022,MIRTILO,PIRACICABA,SP,"0,02"
,2022,MIRTILO,PONGAÍ,SP,"11,89"
,2022,MIRTILO,REGINÓPOLIS,SP,"32,04"
,2022,MIRTILO,SÃO JOAQUIM,SC,"0,12"
,2022,MIRTILO,TRANSF CAPITAL E GRANDE,SP,"59,20"
,2022,MIRTILO,TRANSF CEASA CURITIBA,PR,"0,13"
,2022,MIRTILO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"52,07"
,2022,MIRTILO,TRÊS CORAÇÕES,MG,"1,45"
,2022,MIRTILO,URUGUAI,OU,"10,44"
,2022,MIRTILO,VACARIA,RS,"1,84"
,2022,MISTURA,ACARAÚ,CE,"0,08"
,2022,MISTURA,ALTAIR,SP,"1,64"
,2022,MISTURA,ANGRA DOS REIS,RJ,"2,81"
,2022,MISTURA,ANHEMBI,SP,"1,10"
,2022,MISTURA,APARECIDA DE GOIANIA,GO,"0,10"
,2022,MISTURA,APICUM AÇU,MA,"0,02"
,2022,MISTURA,ARRAIAL DO CABO,RJ,"1,08"
,2022,MISTURA,BARRA VELHA,SC,"0,12"
,2022,MISTURA,BAURU,SP,"3,35"
,2022,MISTURA,BELÉM,PA,"22,77"
,2022,MISTURA,BOMBINHAS,SC,"12,33"
,2022,MISTURA,CANANÉIA,SP,"6,46"
,2022,MISTURA,CARAGUATATUBA,SP,"0,33"
,2022,MISTURA,COLÔMBIA,SP,"0,10"
,2022,MISTURA,CONCHAS,SP,"1,80"
,2022,MISTURA,CURUÇÁ,PA,"1,58"
,2022,MISTURA,FLORIANÓPOLIS,SC,"1,56"
,2022,MISTURA,GUARUJÁ,SP,"103,08"
,2022,MISTURA,IGARAÇU DO TIETÊ,SP,"0,26"
,2022,MISTURA,IGUAPE,SP,"18,01"
,2022,MISTURA,ILHABELA,SP,"2,05"
,2022,MISTURA,ITAGUAÍ,RJ,"35,18"
,2022,MISTURA,ITAJAÍ,SC,"28,04"
,2022,MISTURA,ITAPEMIRIM,ES,"0,20"
,2022,MISTURA,JAGUARUANA,CE,"2,10"
,2022,MISTURA,JUQUIÁ,SP,"0,36"
,2022,MISTURA,LAGUNA,SC,"0,01"
,2022,MISTURA,LARANJAL PAULISTA,SP,"0,18"
,2022,MISTURA,MACATUBA,SP,"0,22"
,2022,MISTURA,MARATAIZES,ES,"1,96"
,2022,MISTURA,MATINHOS,PR,"16,40"
,2022,MISTURA,MOCOCA,SP,"1,90"
,2022,MISTURA,NAVEGANTES,SC,"2,50"
,2022,MISTURA,PALHOÇA,SC,"8,32"
,2022,MISTURA,PANORAMA,SP,"0,03"
,2022,MISTURA,PARANAPANEMA,SP,"0,02"
,2022,MISTURA,PARATI,RJ,"23,21"
,2022,MISTURA,PENHA,SC,"0,22"
,2022,MISTURA,PIRACICABA,SP,"0,06"
,2022,MISTURA,PIUMA,ES,"2,56"
,2022,MISTURA,PONTA DE PEDRAS,PA,"5,36"
,2022,MISTURA,RIO GRANDE,RS,"14,19"
,2022,MISTURA,SANTA MARIA DA SERRA,SP,"1,01"
,2022,MISTURA,SANTOS,SP,"45,84"
,2022,MISTURA,SERTÃOZINHO,SP,"0,96"
,2022,MISTURA,SÃO SEBASTIÃO,SP,"9,78"
,2022,MISTURA,TRANSF CAPITAL E GRANDE,SP,"0,49"
,2022,MISTURA,TRANSF CEASA RIO DE JANEIRO,RJ,"2,30"
,2022,MISTURA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,66"
,2022,MISTURA,UBATUBA,SP,"3,85"
,2022,MISTURA,VIGIA,PA,"3,59"
,2022,MISTURA,VITÓRIA,ES,"6,00"
,2022,MORANGO,ALAMBARI,SP,"97,14"
,2022,MORANGO,ALTO FELIZ,RS,"16,47"
,2022,MORANGO,ANDRADAS,MG,"15,77"
,2022,MORANGO,ATIBAIA,SP,"13,39"
,2022,MORANGO,BOM REPOUSO,MG,"314,02"
,2022,MORANGO,BORDA DA MATA,MG,"2,16"
,2022,MORANGO,BRAGANÇA PAULISTA,SP,"0,60"
,2022,MORANGO,BUENO BRANDÃO,MG,"127,23"
,2022,MORANGO,CABREÚVA,SP,"6,92"
,2022,MORANGO,CACHOEIRA,MG,"23,63"
,2022,MORANGO,CAMANDUCAIA,MG,"48,15"
,2022,MORANGO,CAMBUÍ,MG,"338,23"
,2022,MORANGO,CAPÃO BONITO,SP,"0,06"
,2022,MORANGO,CARMO DA CACHOEIRA,MG,"0,42"
,2022,MORANGO,CAXIAS DO SUL,RS,"44,70"
,2022,MORANGO,CONGONHAL,MG,"0,14"
,2022,MORANGO,CONSOLAÇÃO,MG,"88,26"
,2022,MORANGO,ESPÍRITO SANTO DO DOURADO,MG,"85,32"
,2022,MORANGO,ESTIVA,MG,"759,66"
,2022,MORANGO,FARROUPILHA,RS,"9,74"
,2022,MORANGO,FLORES DA CUNHA,RS,"13,22"
,2022,MORANGO,FREI ROGERIO,SC,"0,07"
,2022,MORANGO,GUARULHOS,SP,"1,00"
,2022,MORANGO,IBIÚNA,SP,"2,63"
,2022,MORANGO,IPÊ,RS,"18,10"
,2022,MORANGO,ITAPEVA,MG,"0,97"
,2022,MORANGO,ITAPEVA,SP,"0,55"
,2022,MORANGO,ITATIBA,SP,"0,92"
,2022,MORANGO,JAQUIRANA,RS,"0,19"
,2022,MORANGO,JARINÚ,SP,"69,12"
,2022,MORANGO,JUNDIAÍ,SP,"0,04"
,2022,MORANGO,LAGES,SC,"5,75"
,2022,MORANGO,LOUVEIRA,SP,"0,01"
,2022,MORANGO,MAIRINQUE,SP,"4,54"
,2022,MORANGO,MOGI DAS CRUZES,SP,"0,08"
,2022,MORANGO,MUNHOZ,MG,"11,30"
,2022,MORANGO,PARAISÓPOLIS,MG,"2,34"
,2022,MORANGO,PEDRA BELA,SP,"0,08"
,2022,MORANGO,PIEDADE,SP,"1.144,70"
,2022,MORANGO,PILAR DO SUL,SP,"0,09"
,2022,MORANGO,POUSO ALEGRE,MG,"391,68"
,2022,MORANGO,SALTO DE PIRAPORA,SP,"1,92"
,2022,MORANGO,SENADOR AMARAL,MG,"722,00"
,2022,MORANGO,SOMBRIO,SC,"0,12"
,2022,MORANGO,SÃO ROQUE,SP,"19,75"
,2022,MORANGO,TAPIRAÍ,SP,"31,54"
,2022,MORANGO,TIJUCAS DO SUL,PR,"0,42"
,2022,MORANGO,TOCOS DO MOJI,MG,"28,87"
,2022,MORANGO,TRANSF CAPITAL E GRANDE,SP,"136,55"
,2022,MORANGO,TRANSF CEASA PORTO ALEGRE,RS,"3,89"
,2022,MORANGO,TRANSF CEASA S.JOSÉ RIO PRETO,SP,"1,80"
,2022,MORANGO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"3,64"
,2022,MORANGO,URUPEMA,SC,"36,08"
,2022,MORANGO,VACARIA,RS,"12,57"
,2022,MORANGO,VALINHOS,SP,"0,04"
,2022,MORANGO,VISTA ALEGRE DO ALTO,SP,"0,35"
,2022,MOREIA,ATIBAIA,SP,"0,24"
,2022,MOREIA,BAIRROS DE SAO PAULO,SP,"10,92"
,2022,MOREIA,COTIA,SP,"2,64"
,2022,MOREIA,EMBU GUAÇU,SP,"0,75"
,2022,MOREIA,IBIÚNA,SP,"2,83"
,2022,MOREIA,IGUAPE,SP,"0,57"
,2022,MOREIA,JUQUITIBA,SP,"0,04"
,2022,MOREIA,PARIQUERA AÇU,SP,"2,61"
,2022,MOREIA,PIEDADE,SP,"0,01"
,2022,MOREIA,REGISTRO,SP,"0,03"
,2022,MOREIA,SÃO LOURENÇO DA SERRA,SP,"0,08"
,2022,MOREIA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,30"
,2022,MOSTARDA,ARAÇARIGUAMA,SP,"0,01"
,2022,MOSTARDA,COTIA,SP,"32,79"
,2022,MOSTARDA,EMBU GUAÇU,SP,"16,99"
,2022,MOSTARDA,GUARULHOS,SP,"4,31"
,2022,MOSTARDA,IBIÚNA,SP,"43,79"
,2022,MOSTARDA,ITAPECERICA DA SERRA,SP,"0,01"
,2022,MOSTARDA,MOGI DAS CRUZES,SP,"0,56"
,2022,MOSTARDA,PIEDADE,SP,"38,98"
,2022,MOSTARDA,SÃO ROQUE,SP,"5,32"
,2022,MOSTARDA,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,92"
,2022,MOSTARDA,VARGEM GRANDE PAULISTA,SP,"2,07"
,2022,MOYASHI,BAIRROS DE SAO PAULO,SP,"82,65"
,2022,MOYASHI,IBIÚNA,SP,"74,70"
,2022,MOYASHI,MOGI DAS CRUZES,SP,"0,01"
,2022,MOYASHI,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,00"
,2022,MUDAS DE PLANTAS,ARAÇATUBA,SP,"1,27"
,2022,MUDAS DE PLANTAS,ARUJÁ,SP,"8,51"
,2022,MUDAS DE PLANTAS,ATIBAIA,SP,"36,30"
,2022,MUDAS DE PLANTAS,BAIRROS DE SAO PAULO,SP,"5,61"
,2022,MUDAS DE PLANTAS,BIRITIBA MIRIM,SP,"3,85"
,2022,MUDAS DE PLANTAS,BOM JESUS DOS PERDÕES,SP,"5,51"
,2022,MUDAS DE PLANTAS,BRAGANÇA PAULISTA,SP,"5,84"
,2022,MUDAS DE PLANTAS,CAMPINAS,SP,"0,06"
,2022,MUDAS DE PLANTAS,COTIA,SP,"51,40"
,2022,MUDAS DE PLANTAS,DOM BASÍLIO,BA,"0,01"
,2022,MUDAS DE PLANTAS,ELIAS FAUSTO,SP,"0,04"
,2022,MUDAS DE PLANTAS,EMBU,SP,"2,28"
,2022,MUDAS DE PLANTAS,EMBU GUAÇU,SP,"1,85"
,2022,MUDAS DE PLANTAS,FERRAZ DE VASCONCELOS,SP,"6,70"
,2022,MUDAS DE PLANTAS,GUARAREMA,SP,"13,41"
,2022,MUDAS DE PLANTAS,GUARULHOS,SP,"0,14"
,2022,MUDAS DE PLANTAS,HOLAMBRA,SP,"0,16"
,2022,MUDAS DE PLANTAS,IBIÚNA,SP,"45,57"
,2022,MUDAS DE PLANTAS,IGUAPE,SP,"0,39"
,2022,MUDAS DE PLANTAS,ITANHAÉM,SP,"0,15"
,2022,MUDAS DE PLANTAS,ITAPECERICA DA SERRA,SP,"9,07"
,2022,MUDAS DE PLANTAS,ITAPEVI,SP,"0,97"
,2022,MUDAS DE PLANTAS,ITAQUAQUECETUBA,SP,"2,27"
,2022,MUDAS DE PLANTAS,ITUPEVA,SP,"3,61"
,2022,MUDAS DE PLANTAS,JACAREÍ,SP,"2,75"
,2022,MUDAS DE PLANTAS,JAGUARIÚNA,SP,"0,10"
,2022,MUDAS DE PLANTAS,JARINÚ,SP,"0,28"
,2022,MUDAS DE PLANTAS,JUNDIAÍ,SP,"0,01"
,2022,MUDAS DE PLANTAS,JUQUITIBA,SP,"0,84"
,2022,MUDAS DE PLANTAS,JUQUIÁ,SP,"0,60"
,2022,MUDAS DE PLANTAS,LIMEIRA,SP,"2,48"
,2022,MUDAS DE PLANTAS,LOUVEIRA,SP,"18,39"
,2022,MUDAS DE PLANTAS,MAIRINQUE,SP,"6,79"
,2022,MUDAS DE PLANTAS,MAIRIPORÃ,SP,"1,51"
,2022,MUDAS DE PLANTAS,MIRACATU,SP,"0,60"
,2022,MUDAS DE PLANTAS,MOGI DAS CRUZES,SP,"8,69"
,2022,MUDAS DE PLANTAS,MONGAGUÁ,SP,"0,01"
,2022,MUDAS DE PLANTAS,NAZARÉ PAULISTA,SP,"1,52"
,2022,MUDAS DE PLANTAS,OSASCO,SP,"0,70"
,2022,MUDAS DE PLANTAS,PARANAPANEMA,SP,"0,02"
,2022,MUDAS DE PLANTAS,PARIQUERA AÇU,SP,"17,40"
,2022,MUDAS DE PLANTAS,PIEDADE,SP,"1,64"
,2022,MUDAS DE PLANTAS,PIRACAIA,SP,"0,02"
,2022,MUDAS DE PLANTAS,REGISTRO,SP,"0,26"
,2022,MUDAS DE PLANTAS,RIO GRANDE DA SERRA,SP,"0,09"
,2022,MUDAS DE PLANTAS,SALESÓPOLIS,SP,"3,24"
,2022,MUDAS DE PLANTAS,SALTO DE PIRAPORA,SP,"0,68"
,2022,MUDAS DE PLANTAS,SANTA ISABEL,SP,"0,48"
,2022,MUDAS DE PLANTAS,SANTO ANDRÉ,SP,"0,15"
,2022,MUDAS DE PLANTAS,SANTO ANTÔNIO DE POSSE,SP,"13,37"
,2022,MUDAS DE PLANTAS,SANTO ANTÔNIO DO PINHAL,SP,"0,56"
,2022,MUDAS DE PLANTAS,SARUTAIÁ,SP,"0,05"
,2022,MUDAS DE PLANTAS,SUZANO,SP,"5,96"
,2022,MUDAS DE PLANTAS,SÃO CAETANO DO SUL,SP,"0,22"
,2022,MUDAS DE PLANTAS,SÃO LOURENÇO DA SERRA,SP,"0,61"
,2022,MUDAS DE PLANTAS,SÃO ROQUE,SP,"14,43"
,2022,MUDAS DE PLANTAS,TABOÃO DA SERRA,SP,"0,30"
,2022,MUDAS DE PLANTAS,TANHAÇU,BA,"0,36"
,2022,MUDAS DE PLANTAS,TRANSF CAPITAL E GRANDE,SP,"1,65"
,2022,MUDAS DE PLANTAS,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"9,27"
,2022,MUDAS DE PLANTAS,UBATUBA,SP,"0,01"
,2022,MUDAS DE PLANTAS,VARGEM GRANDE PAULISTA,SP,"14,98"
,2022,MUSGO,IBIÚNA,SP,"26,98"
,2022,MUSGO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,84"
,2022,NABO,BAIRROS DE SAO PAULO,SP,"42,60"
,2022,NABO,COTIA,SP,"25,20"
,2022,NABO,EMBU GUAÇU,SP,"47,14"
,2022,NABO,GUARULHOS,SP,"0,04"
,2022,NABO,IBIÚNA,SP,"248,53"
,2022,NABO,IRAPURU,SP,"0,11"
,2022,NABO,MOGI DAS CRUZES,SP,"2,24"
,2022,NABO,PACAEMBÚ,SP,"0,05"
,2022,NABO,PIEDADE,SP,"342,81"
,2022,NABO,PILAR DO SUL,SP,"0,94"
,2022,NABO,SÃO ROQUE,SP,"16,01"
,2022,NABO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"123,40"
,2022,NABO,VARGEM GRANDE PAULISTA,SP,"4,94"
,2022,NAMORADO,ARRAIAL DO CABO,RJ,"0,97"
,2022,NAMORADO,CABO FRIO,RJ,"0,80"
,2022,NAMORADO,CANANÉIA,SP,"0,01"
,2022,NAMORADO,CARAGUATATUBA,SP,"0,02"
,2022,NAMORADO,ITAGUAÍ,RJ,"46,92"
,2022,NAMORADO,ITAJAÍ,SC,"12,15"
,2022,NAMORADO,MARATAIZES,ES,"0,77"
,2022,NAMORADO,PALHOÇA,SC,"0,36"
,2022,NAMORADO,PARATI,RJ,"0,01"
,2022,NAMORADO,PIUMA,ES,"1,31"
,2022,NAMORADO,RIO GRANDE,RS,"0,02"
,2022,NAMORADO,TRANSF CAPITAL E GRANDE,SP,"0,11"
,2022,NAMORADO,TRANSF CEASA RIO DE JANEIRO,RJ,"30,05"
,2022,NAMORADO,TRANSF DEPÓSITO PERMISSIONÁRIO,SP,"0,18"
,2022,NAMORADO,UBATUBA,SP,"0,03"
,2022,NECTARINA,ALFREDO VASCONCELOS,MG,"33,40"
,2022,NECTARINA,ANTÔNIO PRADO,RS,"15,97"
,2022,NECTARINA,ARGENTINA,OU,"42,85"
,2022,NECTARINA,BARBACENA,MG,"28,00"
,2022,NECTARINA,CAPÃO BONITO,SP,"23,80"
,2022,NECTARINA,CAXIAS DO SUL,RS,"2,84"
